what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706140854
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706141556
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706145354
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706145523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706147386
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706148336
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706148486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389706149816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389706153989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389706154189
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706157818
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706157980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706160659
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706161219
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706161430
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706217845
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706224364
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389706248613
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706249356
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706249403
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1389706249859
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706264815
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706264829
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389706307005
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706307230
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389706315823
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706316131
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706316171
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706319951
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706319966
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389706321010
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706321237
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706321273
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706323537
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389706323554
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389706324358
started,bundle,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui",1389706327835
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1389706327864
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1389706327907
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1389706328019
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1389706328080
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1389706328310
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1389706328367
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120917-0436,"org.eclipse.emf.common.ui",1389706328460
started,bundle,org.eclipse.emf.edit.ui,2.8.0.v20120917-0436,"org.eclipse.emf.edit.ui",1389706328462
started,bundle,org.eclipse.emf.edit,2.8.0.v20120917-0436,"org.eclipse.emf.edit",1389706328467
opened,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389706328496
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389706328659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706373396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706375519
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706378833
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1389706382154
started,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1389706382192
started,bundle,org.eclipse.wst.wsdl,1.2.202.v201108230355,"org.eclipse.wst.wsdl",1389706382240
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389706382291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706382421
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389706388464
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389706392497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706401674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706412042
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706412292
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389706432277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706434885
opened,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706441074
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706441106
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706441196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1389706441224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706468810
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706484776
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706487769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389706489268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389706489393
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706491019
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706491663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389706492271
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706493393
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706494467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389706494804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1389706494967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389706494967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389706496144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389706496815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389706497000
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706497410
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706498264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389706498679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389706499967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389706500825
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706501485
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706506769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706510892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706524111
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706525344
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706537129
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706540210
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706540960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706544244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706547325
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706550328
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706554528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706554606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706555335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706556083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706556505
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706557493
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706563438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706563582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706564165
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706566198
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1389706567066
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706573188
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706577454
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706581794
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706588047
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706611265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706611273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706612296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706612306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706613423
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706616439
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706620084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706622181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706623154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706623166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706623750
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706623770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706625421
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706626288
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706631386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706631394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706632334
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706633424
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706635219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706635727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706636770
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706637631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706639458
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706639921
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706643916
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706651517
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706651743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706657088
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706659589
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706659825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706665207
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706669239
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706672362
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706673478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389706676421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706681003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706682174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706687126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706688237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706689966
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706691910
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706695465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706695471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706697058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706699769
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706700643
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706705045
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706708707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389706711408
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389706711520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389706712310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706713439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706714084
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706715961
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706717306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706717313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706717945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706718758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706720085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706722511
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706723855
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706730143
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706731336
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706734994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706736723
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706737833
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706751134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706777140
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706783196
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706788092
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706789439
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706791560
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706794639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706796491
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389706797244
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706801775
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706807388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706809814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706811067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389706813279
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706813903
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706846199
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389706847410
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389706851460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706854687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389706855248
